"Art	<http://fa.dbpedia.org/property/caption>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/location>	None	None	2	2
"district,	<http://fa.dbpedia.org/property/website>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/postalCode>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/corpZone>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/skyline>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/wikiPageUsesTemplate>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/tempAnnual>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/literacy>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/unlocode>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/nearestCity>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/destination>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/sexRatio>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/establishedDate>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/leaderTitle>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/parliamentConst>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/mode>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/planningAgency>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/latd>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/legislatureType>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/distance>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/footnotes>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/civicAgency>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/populationTotal>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/tempWinter>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/locatorPosition>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/areaTelephone>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/direction>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/officialLanguages>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/assemblyConst>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/longd>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/legislatureStrength>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/stateName>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/بازیابی>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/skylineCaption>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/populationDensity>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/tempSummer>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/establishedTitle>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/climate>	None	None	1	1
"district,	__total__	None	__total__	1	1
"district,	<http://fa.dbpedia.org/property/vehicleCodeRange>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/corpWard>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/populationAsOf>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/precip>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/nativeName>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/leaderName>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/district>	None	None	1	1
"district,	<http://fa.dbpedia.org/property/region>	None	None	1	1
